"","SUM_INDGAL","HUC_12","IWD_MGAL"
"19825",235413,70700021503,0.235413
"19826",799590,70700021504,0.79959
"19827",79959,70700021505,0.079959
"19828",156942,70700021506,0.156942
"19829",78471,70700021507,0.078471
"19830",941652,70700021601,0.941652
"19831",313884,70700021602,0.313884
"19832",470826,70700021603,0.470826
"19833",156942,70700021604,0.156942
"19834",313884,70700021701,0.313884
"19835",549297,70700021702,0.549297
"19836",3431857,70700021703,3.431857
"19837",470826,70700021704,0.470826
"19838",2306048,70700021705,2.306048
"19839",1388437,70700021706,1.388437
"19840",289282,70700021707,0.289282
"19841",627768,70700021801,0.627768
"19842",1255536,70700021802,1.255536
"19843",3531195,70700021803,3.531195
"19844",78471,70700021804,0.078471
"19845",615467,70700021805,0.615467
"19846",380054,70700021806,0.380054
"19847",1804833,70700021807,1.804833
"19848",235413,70700030101,0.235413
"19849",156942,70700030102,0.156942
"19850",524695,70700030103,0.524695
"19851",5930281,70700030104,5.930281
"19852",25943040,70700030201,25.94304
"19853",1297665,70700030202,1.297665
"19854",144641,70700030203,0.144641
"19855",289282,70700030204,0.289282
"19856",144641,70700030301,0.144641
"19857",4339230,70700030302,4.33923
"19858",1301769,70700030303,1.301769
"19859",6942768,70700030304,6.942768
"19860",2306048,70700030305,2.306048
"19861",1586947,70700030306,1.586947
"19862",578564,70700030401,0.578564
"19863",15565824,70700030403,15.565824
"19864",298606,70700030501,0.298606
"19865",289282,70700030502,0.289282
"19866",292390,70700030503,0.29239
"19867",2450689,70700030504,2.450689
"19868",9324,70700030602,0.009324
"19869",11250,70700030603,0.01125
"19870",8647680,70700030701,8.64768
"19871",5765120,70700030702,5.76512
"19872",5765120,70700030703,5.76512
"19873",20899073,70700030704,20.899073
"19874",3750,70700030705,0.00375
"19875",6216,70700030801,0.006216
"19876",1250,70700030802,0.00125
"19877",6858,70700030803,0.006858
"19878",3750,70700030804,0.00375
"19879",2500,70700030901,0.0025
"19880",1250,70700030903,0.00125
"19881",2500,70700030904,0.0025
"19882",1729536,70700031002,1.729536
"19883",1153024,70700031003,1.153024
"19884",2306048,70700031004,2.306048
"19885",1098594,70700031101,1.098594
"19886",580976,70700031102,0.580976
"19887",3929898,70700031103,3.929898
"19888",1153024,70700031104,1.153024
"19889",6918144,70700031105,6.918144
"19890",3459072,70700031106,3.459072
"19891",4035584,70700031201,4.035584
"19892",637928,70700031301,0.637928
"19893",4740,70700031402,0.00474
"19894",18960,70700031501,0.01896
"19895",14220,70700031502,0.01422
"19896",23700,70700031503,0.0237
"19897",194340,70700031504,0.19434
"19898",9480,70700031505,0.00948
"19899",5172,70700031506,0.005172
"19900",9480,70700031507,0.00948
"19901",4740,70700031508,0.00474
"19902",9480,70700031601,0.00948
"19903",10236,70700031602,0.010236
"19904",4740,70700031603,0.00474
"19905",6824,70700031604,0.006824
"19906",17060,70700031605,0.01706
"19907",6824,70700031701,0.006824
"19908",75064,70700031702,0.075064
"19909",3412,70700031703,0.003412
"19910",17060,70700031704,0.01706
"19911",5000,70700031801,0.005
"19912",15000,70700031802,0.015
"19913",1250,70700031803,0.00125
"19914",3412,70700031804,0.003412
"19915",2500,70700031805,0.0025
"19916",6250,70700031806,0.00625
"19917",6250,70700031807,0.00625
"19918",1250,70700031808,0.00125
"19919",4662,70700031809,0.004662
"19920",20472,70700031902,0.020472
"19921",14324,70700031903,0.014324
"19922",34516,70700031904,0.034516
"19923",138064,70700031905,0.138064
"19924",87881,70700031906,0.087881
"19925",1250,70700031907,0.00125
"19926",56689,70700031908,0.056689
"19927",42844,70700040102,0.042844
"19928",760,70700040104,0.00076
"19929",1520,70700040105,0.00152
"19930",3420,70700040107,0.00342
"19931",20472,70700040108,0.020472
"19932",3412,70700040201,0.003412
"19933",8629,70700040203,0.008629
"19934",17258,70700040204,0.017258
"19935",17258,70700040205,0.017258
"19936",15453,70700040206,0.015453
"19937",34516,70700040207,0.034516
"19938",17258,70700040301,0.017258
"19939",8629,70700040302,0.008629
"19940",34516,70700040303,0.034516
"19941",293386,70700040304,0.293386
"19942",25887,70700040305,0.025887
"19943",362418,70700040402,0.362418
"19944",8010,70700040403,0.00801
"19945",34516,70700040404,0.034516
"19946",8629,70700040405,0.008629
"19947",16020,70700040406,0.01602
"19948",16020,70700050101,0.01602
"19949",80100,70700050102,0.0801
"19950",32040,70700050103,0.03204
"19951",40050,70700050105,0.04005
"19952",48060,70700050201,0.04806
"19953",88110,70700050202,0.08811
"19954",16020,70700050203,0.01602
"19955",192240,70700050204,0.19224
"19956",56689,70700050205,0.056689
"19957",24649,70700050206,0.024649
"19958",5450,70700050301,0.00545
"19959",51774,70700050302,0.051774
"19960",154249,70700050303,0.154249
"19961",17258,70700050401,0.017258
"19962",8629,70700050402,0.008629
"19963",94919,70700050403,0.094919
"19964",8629,70700050404,0.008629
"19965",8629,70700050405,0.008629
"19966",76300,70700050501,0.0763
"19967",13625,70700050502,0.013625
"19968",2725,70700050503,0.002725
"19969",10900,70700050504,0.0109
"19970",32700,70700050601,0.0327
"19971",2093,70700050602,0.002093
"19972",4186,70700050603,0.004186
"19973",6279,70700050701,0.006279
"19974",4186,70700050702,0.004186
"19975",4186,70700050703,0.004186
"19976",2093,70700050704,0.002093
"19977",8372,70700050705,0.008372
"19978",2093,70700050801,0.002093
"19979",6279,70700050804,0.006279
"19980",4603,70700050903,0.004603
"19981",4603,70700051001,0.004603
"19982",4603,70700051002,0.004603
"19983",4983,70700051101,0.004983
"19984",13809,70700051102,0.013809
"19985",9206,70700051105,0.009206
"19986",138090,70700051107,0.13809
"19987",4603,70700051108,0.004603
"19988",55960,70700051202,0.05596
"19989",2093,70700051204,0.002093
"19990",60980,70700051205,0.06098
"19991",4603,70700051301,0.004603
"19992",9206,70700051302,0.009206
"19993",4603,70700051303,0.004603
"19994",4806,70700051402,0.004806
"19995",4186,70700051404,0.004186
"19996",4496,70700051406,0.004496
"19997",12015,70700051407,0.012015
"19998",4603,70700051501,0.004603
"19999",4603,70700051503,0.004603
"20000",9206,70700051504,0.009206
"20001",31590,70700051701,0.03159
"20002",18818,70700051702,0.018818
"20003",26433,70700051704,0.026433
"20004",23425,70700051705,0.023425
"20005",2403,70700051706,0.002403
"20006",2403,70700051707,0.002403
"20007",13208,70700051802,0.013208
"20008",28819,70700051804,0.028819
"20009",9480,70700060101,0.00948
"20010",18960,70700060102,0.01896
"20011",9480,70700060103,0.00948
"20012",1140,70700060201,0.00114
"20013",5120,70700060202,0.00512
"20014",380,70700060203,0.00038
"20015",20480,70700060301,0.02048
"20016",760,70700060303,0.00076
"20017",760,70700060304,0.00076
"20018",5363,70700060306,0.005363
"20019",760,70700060307,0.00076
"20020",13809,70700060308,0.013809
"20021",9206,70700060309,0.009206
"20022",4983,70700060310,0.004983
"20023",380,70700060401,0.00038
"20024",26416,70700060402,0.026416
"20025",380,70700060403,0.00038
"20026",19812,70700060404,0.019812
"20027",13208,70700060501,0.013208
"20028",19812,70700060502,0.019812
"20029",19812,70700060504,0.019812
"20030",6604,70700060505,0.006604
"20031",426,70801010101,0.000426
"20032",156135,70801010102,0.156135
"20033",1704,70801010201,0.001704
"20034",21368331,70801010202,21.368331
"20035",69498,70801010203,0.069498
"20036",33781287,70801010204,33.781287
"20037",107460,70801010301,0.10746
"20038",507450,70801010302,0.50745
"20039",4135806,70801010401,4.135806
"20040",2268513,70801010402,2.268513
"20041",5970,70801010403,0.00597
"20042",298887,70801010404,0.298887
"20043",95520,70801010405,0.09552
"20044",6065991,70801010406,6.065991
"20045",1402128,70801010601,1.402128
"20046",481852,70801010602,0.481852
"20047",273761,70801010603,0.273761
"20048",4818520,70801010604,4.81852
"20049",3613890,70801010605,3.61389
"20050",6023150,70801010701,6.02315
"20051",3613890,70801010702,3.61389
"20052",182009,70801010705,0.182009
"20053",3333,70801020101,0.003333
"20054",7278,70801020102,0.007278
"20055",9448,70801020103,0.009448
"20056",11912,70801020201,0.011912
"20057",41683,70801020202,0.041683
"20058",5211,70801020204,0.005211
"20059",4768,70801020301,0.004768
"20060",32742,70801020302,0.032742
"20061",8717,70801020401,0.008717
"20062",14721,70801020402,0.014721
"20063",76167,70801020403,0.076167
"20064",61713,70801020501,0.061713
"20065",13057,70801020502,0.013057
"20066",2239,70801020503,0.002239
"20067",18195,70801020504,0.018195
"20068",85522,70801020505,0.085522
"20069",14654,70801020601,0.014654
"20070",16328,70801020602,0.016328
"20071",25389,70801020603,0.025389
"20072",25389,70801020604,0.025389
"20073",8956,70801020701,0.008956
"20074",75869,70801020702,0.075869
"20075",21876,70801020704,0.021876
"20076",10938,70801020801,0.010938
"20077",10938,70801020802,0.010938
"20078",229698,70801020803,0.229698
"20079",10938,70801020804,0.010938
"20080",87504,70801020805,0.087504
"20081",2239,70801020901,0.002239
"20082",32814,70801020903,0.032814
"20083",10938,70801020904,0.010938
"20084",34882,70801020905,0.034882
"20085",70832,70801020906,0.070832
"20086",52323,70801021001,0.052323
"20087",104646,70801021002,0.104646
"20088",93309,70801021003,0.093309
"20089",1640,70801030102,0.00164
"20090",32648,70801030103,0.032648
"20091",110662,70801030104,0.110662
"20092",115413,70801030201,0.115413
"20093",984,70801030202,0.000984
"20094",42117,70801030203,0.042117
"20095",8955,70801030301,0.008955
"20096",14925,70801030302,0.014925
"20097",125611,70801030401,0.125611
"20098",689301,70801030402,0.689301
"20099",689301,70801030403,0.689301
"20100",689301,70801030404,0.689301
"20101",690613,70801030406,0.690613
"20102",689301,70801030407,0.689301
"20103",1378602,70801030502,1.378602
"20104",689301,70801030601,0.689301
"20105",8960913,70801030602,8.960913
"20106",5970,70801030603,0.00597
"20107",13786020,70801030604,13.78602
"20108",1396512,70801030605,1.396512
"20109",5970,70801030606,0.00597
"20110",14925,70801030607,0.014925
"20111",324,70801040101,0.000324
"20112",162,70801040102,0.000162
"20113",243,70801040201,0.000243
"20114",32492,70801040302,0.032492
"20115",81,70801040401,8.1e-05
"20116",243,70801040402,0.000243
"20117",135057,70801040403,0.135057
"20118",10712,70801040404,0.010712
"20119",107904,70801040502,0.107904
"20120",41668,70801040504,0.041668
"20121",60551,70801040505,0.060551
"20122",3582,70801040601,0.003582
"20123",10746,70801040602,0.010746
"20124",91327,70801040603,0.091327
"20125",79665,70801040701,0.079665
"20126",57572,70801040702,0.057572
"20127",1489058,70801040801,1.489058
"20128",40039,70801040802,0.040039
"20129",21174,70801040803,0.021174
"20130",41583,70801041002,0.041583
"20131",22820,70801041003,0.02282
"20132",40792,70801041004,0.040792
"20133",48482,70801041006,0.048482
"20134",7164,70801041101,0.007164
"20135",10746,70801041102,0.010746
"20136",14333,70801041103,0.014333
"20137",3582,70801041201,0.003582
"20138",14328,70801041203,0.014328
"20139",78804,70801041204,0.078804
"20140",13459,70801041301,0.013459
"20141",9074,70801041302,0.009074
"20142",6914,70801041501,0.006914
"20143",225666,70801041502,0.225666
"20144",82386,70801041503,0.082386
"20145",7164,70801041504,0.007164
"20146",23979,70801041505,0.023979
"20147",80508,70801041601,0.080508
"20148",161016,70801041602,0.161016
"20149",80508,70801041604,0.080508
"20150",161016,70801041605,0.161016
"20151",16034,70801041702,0.016034
"20152",241524,70801041703,0.241524
"20153",37027,70801041704,0.037027
"20154",1368636,70801041705,1.368636
"20155",240405,70801041802,0.240405
"20156",11789,70801041803,0.011789
"20157",39082,70801041804,0.039082
"20158",241524,70801041805,0.241524
"20159",2053891,70801041806,2.053891
"20160",14469,70801050102,0.014469
"20161",3102,70801050201,0.003102
"20162",11006,70801050202,0.011006
"20163",2527,70801050301,0.002527
"20164",2826,70801050303,0.002826
"20165",7180,70801050305,0.00718
"20166",2668,70801050306,0.002668
"20167",10844,70801050307,0.010844
"20168",4091,70801050402,0.004091
"20169",150,70801050403,0.00015
"20170",1700,70801050406,0.0017
"20171",400,70801050501,4e-04
"20172",400,70801050502,4e-04
"20173",3606,70801050601,0.003606
"20174",50,70801050603,5e-05
"20175",100,70801050604,1e-04
"20176",50,70801050701,5e-05
"20177",14835,70801050702,0.014835
"20178",150,70801050801,0.00015
"20179",4646,70801050802,0.004646
"20180",3839,70801050803,0.003839
"20181",8793,70801050804,0.008793
"20182",5851,70801050805,0.005851
"20183",5452,70801050901,0.005452
"20184",800,70801050902,8e-04
"20185",1350,70801050903,0.00135
"20186",9394,70801050904,0.009394
"20187",7564,70801050905,0.007564
"20188",11594,70801050906,0.011594
"20189",14306,70801050907,0.014306
"20190",33622,70801050908,0.033622
"20191",73519,70801051001,0.073519
"20192",6616,70801051002,0.006616
"20193",66031,70801051102,0.066031
"20194",31367,70801051103,0.031367
"20195",19976,70801051104,0.019976
"20196",189570,70801051105,0.18957
"20197",13544,70801051106,0.013544
"20198",38372,70801051201,0.038372
"20199",207811,70801051203,0.207811
"20200",32223,70801051204,0.032223
"20201",15449,70801051208,0.015449
"20202",14835,70801060102,0.014835
"20203",11501,70801060104,0.011501
"20204",6097,70801060105,0.006097
"20205",7196,70801060202,0.007196
"20206",196306,70801060203,0.196306
"20207",37468,70801060204,0.037468
"20208",9398,70801060205,0.009398
"20209",9426,70801060206,0.009426
"20210",17397,70801060301,0.017397
"20211",18901,70801060302,0.018901
"20212",8780,70801060401,0.00878
"20213",62155,70801060402,0.062155
"20214",9082,70801060403,0.009082
"20215",11164,70801060404,0.011164
"20216",11813,70801060501,0.011813
"20217",26938,70801060502,0.026938
"20218",23067,70801060503,0.023067
"20219",12559,70801060601,0.012559
"20220",13944,70801060602,0.013944
"20221",11221,70801060603,0.011221
"20222",31406,70801060604,0.031406
"20223",40028,70801070101,0.040028
"20224",167476,70801070102,0.167476
"20225",27071,70801070201,0.027071
"20226",103903,70801070204,0.103903
"20227",18162,70801070205,0.018162
"20228",18594,70801070206,0.018594
"20229",13340,70801070302,0.01334
"20230",15385,70801070303,0.015385
"20231",14727,70801070304,0.014727
"20232",14464,70801070305,0.014464
"20233",12947,70801070306,0.012947
"20234",15210,70801070307,0.01521
"20235",60517,70801070403,0.060517
"20236",12950,70801070404,0.01295
"20237",17288,70801070501,0.017288
"20238",122338,70801070601,0.122338
"20239",489352,70801070602,0.489352
"20240",122338,70801070603,0.122338
"20241",28532,70801070701,0.028532
"20242",108351,70801070702,0.108351
"20243",268686,70801070703,0.268686
"20244",95757,70801070704,0.095757
"20245",25476,70801070705,0.025476
"20246",22834,70801070706,0.022834
"20247",101772,70801070707,0.101772
"20248",11287,70801070708,0.011287
"20249",13022,70801070709,0.013022
"20250",71214,70801070801,0.071214
"20251",12754,70801070804,0.012754
"20252",14328,70801070901,0.014328
"20253",27527,70801070902,0.027527
"20254",70106,70801070903,0.070106
"20255",27891,70801070904,0.027891
"20256",224687,70801070905,0.224687
"20257",47603,70801071003,0.047603
"20258",7164,70801071005,0.007164
"20259",62680,70801071006,0.06268
"20260",4706,70802010101,0.004706
"20261",51766,70802010102,0.051766
"20262",285176,70802010104,0.285176
"20263",32030,70802010201,0.03203
"20264",6406,70802010202,0.006406
"20265",71294,70802010203,0.071294
"20266",80874,70802010204,0.080874
"20267",356470,70802010205,0.35647
"20268",1390233,70802010206,1.390233
"20269",35647,70802010301,0.035647
"20270",71294,70802010302,0.071294
"20271",16382,70802010401,0.016382
"20272",9412,70802010402,0.009412
"20273",71294,70802010501,0.071294
"20274",35647,70802010503,0.035647
"20275",49210,70802010504,0.04921
"20276",13108,70802010601,0.013108
"20277",5282,70802010602,0.005282
"20278",50103,70802010605,0.050103
"20279",71294,70802010701,0.071294
"20280",6721,70802010702,0.006721
"20281",15730,70802010703,0.01573
"20282",2467,70802010801,0.002467
"20283",6908,70802010803,0.006908
"20284",5200,70802010902,0.0052
"20285",12765,70802010903,0.012765
"20286",15600,70802011001,0.0156
"20287",15600,70802011002,0.0156
"20288",2600,70802011004,0.0026
"20289",42445,70802011005,0.042445
"20290",28382,70802011101,0.028382
"20291",11438,70802011102,0.011438
"20292",64029,70802011103,0.064029
"20293",5137,70802011202,0.005137
"20294",11791,70802011203,0.011791
"20295",189178,70802011204,0.189178
"20296",173467,70802011205,0.173467
"20297",136474,70802020101,0.136474
"20298",4706,70802020102,0.004706
"20299",4706,70802020103,0.004706
"20300",221182,70802020104,0.221182
"20301",65884,70802020105,0.065884
"20302",9412,70802020106,0.009412
"20303",4706,70802020107,0.004706
"20304",2876,70802020201,0.002876
"20305",28431,70802020202,0.028431
"20306",24477,70802020203,0.024477
"20307",5335,70802020301,0.005335
"20308",5979,70802020303,0.005979
"20309",29770,70802020304,0.02977
"20310",3617,70802020402,0.003617
"20311",5200,70802020501,0.0052
"20312",2600,70802020502,0.0026
"20313",2600,70802020603,0.0026
"20314",2600,70802020604,0.0026
"20315",46862,70802020605,0.046862
"20316",5055,70802020702,0.005055
"20317",16189,70802020703,0.016189
"20318",11969,70802020704,0.011969
"20319",22634,70802020705,0.022634
"20320",9412,70802030101,0.009412
"20321",4706,70802030102,0.004706
"20322",10645,70802030103,0.010645
"20323",42580,70802030104,0.04258
"20324",117095,70802030106,0.117095
"20325",85160,70802030107,0.08516
"20326",4531,70802030108,0.004531
"20327",32865,70802030109,0.032865
"20328",35815,70802030201,0.035815
"20329",3770,70802030202,0.00377
"20330",126295,70802030203,0.126295
"20331",7845,70802030301,0.007845
"20332",1885,70802030303,0.001885
"20333",6009,70802030304,0.006009
"20334",5655,70802030305,0.005655
"20335",25457,70802030306,0.025457
"20336",28275,70802030401,0.028275
"20337",7800,70802030402,0.0078
"20338",3770,70802040101,0.00377
"20339",14283,70802040102,0.014283
"20340",1885,70802040201,0.001885
"20341",1885,70802040202,0.001885
"20342",1885,70802040203,0.001885
"20343",2679,70802040302,0.002679
"20344",7875,70802040303,0.007875
"20345",41158,70802040305,0.041158
"20346",5992,70802040306,0.005992
"20347",4380,70802040501,0.00438
"20348",3015,70802040502,0.003015
"20349",2059,70802040503,0.002059
"20350",2764,70802040504,0.002764
"20351",1885,70802040602,0.001885
"20352",2222,70802040603,0.002222
"20353",6215,70802040604,0.006215
"20354",6722,70802040605,0.006722
"20355",16192,70802040606,0.016192
"20356",109502,70802040607,0.109502
"20357",15421,70802050101,0.015421
"20358",14809,70802050102,0.014809
"20359",4632,70802050103,0.004632
"20360",3266,70802050201,0.003266
"20361",7550,70802050203,0.00755
"20362",26687,70802050204,0.026687
"20363",33849,70802050302,0.033849
"20364",13424,70802050303,0.013424
"20365",63047,70802050304,0.063047
"20366",12316,70802050403,0.012316
"20367",2908,70802050501,0.002908
"20368",24688,70802050504,0.024688
"20369",65828,70802050505,0.065828
"20370",279279,70802050601,0.279279
"20371",1244061,70802050602,1.244061
"20372",990171,70802050701,0.990171
"20373",558558,70802050702,0.558558
"20374",1421784,70802050703,1.421784
"20375",7301,70802050801,0.007301
"20376",98496,70802050803,0.098496
"20377",235715,70802050805,0.235715
"20378",47143,70802050806,0.047143
"20379",188572,70802050808,0.188572
"20380",267830,70802050809,0.26783
"20381",482391,70802050901,0.482391
"20382",101556,70802050902,0.101556
"20383",25389,70802050903,0.025389
"20384",152334,70802050905,0.152334
"20385",2285010,70802050906,2.28501
"20386",33276,70802051001,0.033276
"20387",112893,70802051002,0.112893
"20388",43752,70802051003,0.043752
"20389",10938,70802051004,0.010938
"20390",10938,70802051005,0.010938
"20391",13119,70802051101,0.013119
"20392",75557,70802051102,0.075557
"20393",14176,70802051103,0.014176
"20394",39232,70802051105,0.039232
"20395",35238,70802051201,0.035238
"20396",14998,70802051202,0.014998
"20397",55051,70802051203,0.055051
"20398",15474,70802051204,0.015474
"20399",17441,70802051301,0.017441
"20400",470907,70802051302,0.470907
"20401",12632,70802051401,0.012632
"20402",6862,70802051402,0.006862
"20403",15536,70802051403,0.015536
"20404",54896,70802051404,0.054896
"20405",1290634,70802051405,1.290634
"20406",17441,70802051501,0.017441
"20407",15739,70802051502,0.015739
"20408",55778,70802051503,0.055778
"20409",34882,70802051504,0.034882
"20410",101747,70802051505,0.101747
"20411",69764,70802051506,0.069764
"20412",3610287,70802051507,3.610287
"20413",837168,70802060101,0.837168
"20414",383702,70802060102,0.383702
"20415",1552249,70802060103,1.552249
"20416",69764,70802060201,0.069764
"20417",69764,70802060202,0.069764
"20418",69764,70802060203,0.069764
"20419",328,70802060301,0.000328
"20420",313938,70802060401,0.313938
"20421",17769,70802060402,0.017769
"20422",191851,70802060403,0.191851
"20423",257,70802060404,0.000257
"20424",328,70802060405,0.000328
"20425",328,70802060407,0.000328
"20426",14925,70802060501,0.014925
"20427",9906,70802060502,0.009906
"20428",2891112,70802060503,2.891112
"20429",656,70802060601,0.000656
"20430",656,70802060602,0.000656
"20431",656,70802060701,0.000656
"20432",2172784,70802060702,2.172784
"20433",1204630,70802060704,1.20463
"20434",482109,70802060705,0.482109
"20435",3936,70802060801,0.003936
"20436",656,70802060803,0.000656
"20437",481852,70802060806,0.481852
"20438",118000,70802060807,0.118
"20439",4444,70802070101,0.004444
"20440",22220,70802070102,0.02222
"20441",38846,70802070104,0.038846
"20442",53328,70802070201,0.053328
"20443",44440,70802070203,0.04444
"20444",17776,70802070204,0.017776
"20445",23867,70802070205,0.023867
"20446",58269,70802070301,0.058269
"20447",97115,70802070302,0.097115
"20448",30679,70802070303,0.030679
"20449",19423,70802070304,0.019423
"20450",19423,70802070305,0.019423
"20451",19423,70802070308,0.019423
"20452",3487,70802070310,0.003487
"20453",11169,70802070311,0.011169
"20454",2834,70802070401,0.002834
"20455",6328,70802070501,0.006328
"20456",44257,70802070502,0.044257
"20457",11839,70802070602,0.011839
"20458",1404,70802070603,0.001404
"20459",6969,70802070604,0.006969
"20460",25900,70802070701,0.0259
"20461",14835,70802070702,0.014835
"20462",50,70802070803,5e-05
"20463",96054,70802070901,0.096054
"20464",13565,70802070902,0.013565
"20465",6181,70802070903,0.006181
"20466",21679,70802070904,0.021679
"20467",6978,70802070905,0.006978
"20468",44505,70802080101,0.044505
"20469",771420,70802080102,0.77142
"20470",44505,70802080201,0.044505
"20471",14835,70802080202,0.014835
"20472",14835,70802080204,0.014835
"20473",44505,70802080205,0.044505
"20474",29670,70802080206,0.02967
"20475",141429,70802080302,0.141429
"20476",23492,70802080401,0.023492
"20477",14835,70802080402,0.014835
"20478",118680,70802080403,0.11868
"20479",47143,70802080404,0.047143
"20480",239998,70802080405,0.239998
"20481",94286,70802080407,0.094286
"20482",11996,70802080503,0.011996
"20483",47143,70802080506,0.047143
"20484",30974,70802080507,0.030974
"20485",47143,70802080601,0.047143
"20486",12873,70802080602,0.012873
"20487",13267,70802080603,0.013267
"20488",377144,70802080703,0.377144
"20489",10412,70802080801,0.010412
"20490",73175,70802080802,0.073175
"20491",7337,70802080803,0.007337
"20492",7500,70802080805,0.0075
"20493",22142,70802080806,0.022142
"20494",7500,70802080902,0.0075
"20495",64381,70802080903,0.064381
"20496",18750,70802081002,0.01875
"20497",78750,70802081003,0.07875
"20498",56290,70802081004,0.05629
"20499",4369,70802081006,0.004369
"20500",192108,70802081007,0.192108
"20501",2056,70802081008,0.002056
"20502",4112,70802081009,0.004112
"20503",11250,70802090101,0.01125
"20504",9509,70802090103,0.009509
"20505",3750,70802090201,0.00375
"20506",45000,70802090202,0.045
"20507",514,70802090204,0.000514
"20508",514,70802090205,0.000514
"20509",257,70802090206,0.000257
"20510",1799,70802090207,0.001799
"20511",3750,70802090301,0.00375
"20512",33926,70802090401,0.033926
"20513",42630,70802090403,0.04263
"20514",10795,70802090404,0.010795
"20515",3750,70802090407,0.00375
"20516",33774,70802090502,0.033774
"20517",23036,70802090503,0.023036
"20518",3750,70802090504,0.00375
"20519",79178,70802090601,0.079178
"20520",52665,70802090602,0.052665
"20521",22476,70802090603,0.022476
"20522",39473,70802090604,0.039473
"20523",426342,70802090605,0.426342
"20524",224738,70802090606,0.224738
"20525",257,70802090701,0.000257
"20526",4112,70802090702,0.004112
"20527",39578,70802090703,0.039578
"20528",514,70802090705,0.000514
"20529",148052,70802090805,0.148052
"20530",59000,70802090806,0.059
"20531",94519,70802090901,0.094519
"20532",196708,70802090902,0.196708
"20533",59000,70802090903,0.059
"20534",59000,70802090906,0.059
"20535",177000,70802091002,0.177
"20536",59000,70802091101,0.059
"20537",118000,70802091102,0.118
"20538",413000,70802091104,0.413
"20539",750,70900010101,0.00075
"20540",2625,70900010102,0.002625
"20541",103632,70900010103,0.103632
"20542",51816,70900010104,0.051816
"20543",14261,70900010105,0.014261
"20544",51816,70900010106,0.051816
"20545",233172,70900010107,0.233172
"20546",5527,70900010201,0.005527
"20547",100868,70900010202,0.100868
"20548",27635,70900010203,0.027635
"20549",17272,70900010205,0.017272
"20550",120904,70900010206,0.120904
"20551",17272,70900010301,0.017272
"20552",46522,70900010302,0.046522
"20553",17647,70900010303,0.017647
"20554",77724,70900010401,0.077724
"20555",69088,70900010402,0.069088
"20556",172720,70900010403,0.17272
"20557",11973,70900010501,0.011973
"20558",18408,70900010502,0.018408
"20559",50579,70900010503,0.050579
"20560",120893,70900010504,0.120893
"20561",25908,70900010601,0.025908
"20562",3000,70900010602,0.003
"20563",34544,70900010604,0.034544
"20564",423528,70900010605,0.423528
"20565",141176,70900010606,0.141176
"20566",77724,70900010607,0.077724
"20567",466708,70900010608,0.466708
"20568",48060,70900010701,0.04806
"20569",40050,70900010702,0.04005
"20570",56070,70900010703,0.05607
"20571",152816,70900010704,0.152816
"20572",5450,70900010801,0.00545
"20573",19075,70900010802,0.019075
"20574",60504,70900010803,0.060504
"20575",232577,70900010804,0.232577
"20576",102380,70900010902,0.10238
"20577",17272,70900010903,0.017272
"20578",189992,70900010904,0.189992
"20579",25908,70900010905,0.025908
"20580",172720,70900010906,0.17272
"20581",77724,70900010907,0.077724
"20582",164084,70900010908,0.164084
"20583",25908,70900010909,0.025908
"20584",122654,70900011001,0.122654
"20585",25908,70900011002,0.025908
"20586",705880,70900011003,0.70588
"20587",57608,70900011004,0.057608
"20588",40336,70900011005,0.040336
"20589",80672,70900011101,0.080672
"20590",403360,70900011102,0.40336
"20591",1094812,70900011103,1.094812
"20592",100840,70900011104,0.10084
"20593",564704,70900011105,0.564704
"20594",222829,70900020101,0.222829
"20595",123255,70900020102,0.123255
"20596",14071,70900020201,0.014071
"20597",13482,70900020202,0.013482
"20598",83084,70900020203,0.083084
"20599",113679,70900020301,0.113679
"20600",10791,70900020302,0.010791
"20601",30411,70900020303,0.030411
"20602",141176,70900020304,0.141176
"20603",105745,70900020305,0.105745
"20604",40336,70900020306,0.040336
"20605",207100,70900020401,0.2071
"20606",16350,70900020402,0.01635
"20607",21800,70900020403,0.0218
"20608",122640,70900020404,0.12264
"20609",21635,70900020501,0.021635
"20610",10900,70900020502,0.0109
"20611",57225,70900020503,0.057225
"20612",133525,70900020504,0.133525
"20613",29975,70900020601,0.029975
"20614",106275,70900020602,0.106275
"20615",253425,70900020603,0.253425
"20616",381500,70900020604,0.3815
"20617",242525,70900020701,0.242525
"20618",1084550,70900020702,1.08455
"20619",87200,70900020703,0.0872
"20620",65400,70900020801,0.0654
"20621",7988,70900020802,0.007988
"20622",10055,70900020803,0.010055
"20623",65400,70900020901,0.0654
"20624",59950,70900020902,0.05995
"20625",106275,70900020903,0.106275
"20626",10900,70900020904,0.0109
"20627",705880,70900021001,0.70588
"20628",14660,70900021002,0.01466
"20629",206227,70900021003,0.206227
"20630",183250,70900021004,0.18325
"20631",123575,70900021005,0.123575
"20632",21990,70900021101,0.02199
"20633",403150,70900021102,0.40315
"20634",29320,70900021201,0.02932
"20635",14660,70900021202,0.01466
"20636",21990,70900021301,0.02199
"20637",51310,70900021302,0.05131
"20638",835620,70900021303,0.83562
"20639",76398,70900021401,0.076398
"20640",116844,70900021402,0.116844
"20641",53928,70900021403,0.053928
"20642",42693,70900021404,0.042693
"20643",16318,70900021405,0.016318
"20644",6741,70900021406,0.006741
"20645",21990,70900021407,0.02199
