"","HUC12","ReptSpcNum"
"50394",102200011303,17
"50395",102200011311,17
"50396",20503050605,21
"50397",140500040104,5
"50398",50301030703,19
"50399",102300010201,19
"50400",20402030404,21
"50401",180101080910,17
"50402",70900050303,23
"50403",71000070301,15
"50404",71200070107,24
"50405",102200011302,18
"50406",41000090603,22
"50407",70802060202,22
"50408",140401050701,8
"50409",70801050903,20
"50410",101800021102,7
"50411",160101010205,6
"50412",102100100205,17
"50413",40500011904,22
"50414",20503040802,22
"50415",102100020102,15
"50416",180201040807,17
"50417",20402030501,22
"50418",180201160307,22
"50419",102100090301,17
"50420",101800110201,7
"50421",140401050702,8
"50422",50100060704,18
"50423",20401050801,31
"50424",102100010501,16
"50425",20402030306,21
"50426",40500012203,22
"50427",180201250404,21
"50428",180101080904,17
"50429",70802080206,17
"50430",102100010703,17
"50431",102300010603,19
"50432",102200011101,17
"50433",71000040801,19
"50434",160502030503,22
"50435",102200030205,19
"50436",70801030502,31
"50437",20402030602,20
"50438",160600071200,15
"50439",50301020606,19
"50440",41000030403,22
"50441",70801030103,25
"50442",20503020401,18
"50443",160401081200,22
"50444",70900050301,21
"50445",71200040706,27
"50446",180201250301,19
"50447",50301030306,19
"50448",160401040404,17
"50449",41000111102,25
"50450",102200011301,17
"50451",160501040201,22
"50452",40500011201,22
"50453",102100010701,17
"50454",180101100405,19
"50455",160401040403,17
"50456",160401050503,17
"50457",102200011003,18
"50458",160203100100,12
"50459",140401050103,6
"50460",180201250202,16
"50461",102300010506,16
"50462",101800020904,7
"50463",40400010104,26
"50464",102100060705,16
"50465",20503050604,21
"50466",140401071003,8
"50467",20503020402,18
"50468",50301030602,19
"50469",102200011310,17
"50470",41000030305,22
"50471",160600010706,21
"50472",160201020403,18
"50473",41000090401,22
"50474",20503041001,22
"50475",102300070303,15
"50476",20402010301,26
"50477",160203080604,16
"50478",41100010701,23
"50479",71000061401,17
"50480",70801030403,29
"50481",102100010103,15
"50482",102100060704,16
"50483",71000061204,18
"50484",20503010603,22
"50485",102200030206,16
"50486",40500012002,22
"50487",180201160102,20
"50488",140500040204,4
"50489",180201590102,22
"50490",101800120610,18
"50491",160600010404,21
"50492",180201590105,22
"50493",180201160203,22
"50494",41000060302,23
"50495",160203081302,16
"50496",160203061602,17
"50497",41000111203,24
"50498",50100060709,20
"50499",41100020405,22
"50500",140500040206,5
"50501",102300031508,20
"50502",180201230604,21
"50503",50301030304,19
"50504",101800091601,15
"50505",71200070302,21
"50506",40400010205,25
"50507",50301050306,23
"50508",180101080909,17
"50509",160201010502,9
"50510",71000061005,17
"50511",140401071008,10
"50512",71000040904,18
"50513",70900050707,22
"50514",20301050303,31
"50515",20402030803,21
"50516",70802080102,18
"50517",160401050502,17
"50518",140401070204,7
"50519",40500012204,23
"50520",70801050501,20
"50521",20402030802,21
"50522",101800040203,4
"50523",180101080402,18
"50524",41000111403,23
"50525",41100020403,22
"50526",102100010904,17
"50527",102100010702,18
"50528",102100060706,16
"50529",180101100402,19
"50530",180201230305,18
"50531",40500011003,22
"50532",102200030303,19
"50533",101800091501,16
"50534",101800091402,16
"50535",50301050305,23
"50536",101800040204,5
"50537",70801050604,20
"50538",102300010407,23
"50539",102300070103,14
"50540",20503010901,21
"50541",50301050304,22
"50542",41000120302,25
"50543",70802080702,18
"50544",102300010202,21
"50545",102100100206,17
"50546",180201150101,20
"50547",180101100404,19
"50548",20402030405,21
"50549",41100010106,22
"50550",20502040102,19
"50551",70801010101,30
"50552",160401050400,17
"50553",70801030101,23
"50554",40400010603,25
"50555",41000111303,24
"50556",41000090801,22
"50557",101800100711,7
"50558",70801050305,18
"50559",41000111001,25
"50560",41000090802,22
"50561",160201020401,17
"50562",71200070301,21
"50563",160501030408,23
"50564",70801030402,29
"50565",160201020405,18
"50566",50301030305,19
"50567",71200040805,24
"50568",70802080101,19
"50569",20401050803,28
"50570",20402010201,28
"50571",160502030506,22
"50572",160203081304,16
"50573",102200030402,18
"50574",70600051203,30
"50575",160401050304,17
"50576",40500011002,22
"50577",50301030705,19
"50578",41000060303,23
"50579",41000111103,25
"50580",160401030901,16
"50581",180201160103,20
"50582",160201020504,18
"50583",101800110203,9
"50584",41000030405,22
"50585",71200070303,21
"50586",70600060901,30
"50587",41000030304,23
"50588",102100011002,16
"50589",41000111104,24
"50590",71000040706,18
"50591",180800031203,20
"50592",101800120601,19
"50593",140401050902,8
"50594",160600071502,15
"50595",180201250102,17
"50596",20502010308,18
"50597",50100060708,18
"50598",71000070203,15
"50599",41000100401,23
"50600",140402000402,4
"50601",180201250103,17
"50602",70900050601,21
"50603",41000111404,24
"50604",70802080506,17
"50605",41000090403,22
"50606",41100010201,23
"50607",41100010506,22
"50608",102300070102,14
"50609",20503010602,22
"50610",180201040603,19
"50611",40500011101,22
"50612",50301030302,20
"50613",160401040405,17
"50614",20402030307,21
"50615",20503040801,21
"50616",41000120304,25
"50617",20301050304,28
"50618",50100060102,23
"50619",160203061605,17
"50620",180201160402,22
"50621",20402030806,21
"50622",101800120609,19
"50623",180201040604,19
"50624",101800120603,19
"50625",140401050204,7
"50626",70801050603,19
"50627",50301030601,19
"50628",102200020606,17
"50629",20401050910,26
"50630",160203081803,16
"50631",140401080105,5
"50632",160600071604,15
"50633",101800091301,17
"50634",160203061800,17
"50635",70900050606,22
"50636",102100010704,17
"50637",41100010404,22
"50638",41100010403,22
"50639",101800040103,5
"50640",160501030407,23
"50641",41100020502,20
"50642",101800091504,16
"50643",180101080404,18
"50644",71000061404,18
"50645",40500011007,22
"50646",101800040202,5
"50647",160203080602,16
"50648",70802051401,17
"50649",41000090901,22
"50650",20503040602,21
"50651",50301030804,19
"50652",20502010501,18
"50653",180800031002,22
"50654",140401071004,9
"50655",180201230606,22
"50656",50100060706,18
"50657",101800020906,8
"50658",40500012202,22
"50659",70802060103,21
"50660",41000111003,25
"50661",160201020505,18
"50662",102200011309,17
"50663",160203080704,16
"50664",160201010602,11
"50665",140401050903,8
"50666",160600071104,15
"50667",70801030401,28
"50668",50301030402,19
"50669",160600010502,21
"50670",40500011006,22
"50671",20503050603,21
"50672",101800021103,7
"50673",71000061403,17
"50674",20402030601,20
"50675",20401050909,26
"50676",20403010101,29
"50677",71200010201,23
"50678",160600010802,20
"50679",50100060504,22
"50680",101800110901,15
"50681",180201230307,15
"50682",70900060602,20
"50683",70801030203,26
"50684",41000090402,22
"50685",20502040103,19
"50686",71200070201,22
"50687",20402030807,23
"50688",101800040106,5
"50689",102200040306,20
"50690",101800090807,16
"50691",40500011205,22
"50692",101800090806,16
"50693",70900050903,30
"50694",40500011104,22
"50695",160600010801,20
"50696",160401070901,19
"50697",70600061002,29
"50698",160101010405,6
"50699",70900060503,20
"50700",40500011102,22
"50701",102100010604,17
"50702",20502040401,18
"50703",140401071005,10
"50704",70900050305,22
"50705",50100060401,18
"50706",40500011204,22
"50707",70802051203,19
"50708",20403010102,28
"50709",160201010607,13
"50710",140401050703,8
"50711",140402000401,4
"50712",180201150102,21
"50713",70802051505,19
"50714",160501030406,23
"50715",180201160104,20
"50716",140401070303,7
"50717",102100100204,17
"50718",20502010504,18
"50719",180201160204,21
"50720",40500012207,22
"50721",180201230403,15
"50722",102200010901,17
"50723",160401050501,17
"50724",70802051507,20
"50725",140401050101,6
"50726",70802080405,17
"50727",40500012208,22
"50728",101800110202,8
"50729",41000100402,23
"50730",180201590201,22
"50731",101800120605,19
"50732",180201150103,20
"50733",70801030104,25
"50734",20301050307,31
"50735",101800020905,8
"50736",70802060203,23
"50737",160600010204,20
"50738",41000060501,23
"50739",160203081915,16
"50740",180201250101,17
"50741",70802080503,16
"50742",41100010107,22
"50743",102100010602,17
"50744",160401030902,16
"50745",102100010102,15
"50746",180201230605,21
"50747",101800120702,17
"50748",160201010606,12
"50749",160401030603,16
"50750",70802080302,17
"50751",20402030801,21
"50752",40400010206,22
"50753",101800100707,7
"50754",20402030206,20
"50755",101800021001,8
"50756",102100080403,17
"50757",70900050605,22
"50758",160502030501,22
"50759",41100020503,22
"50760",102100010605,18
"50761",41000100501,23
"50762",160600010205,20
"50763",102200020602,17
"50764",102200011102,19
"50765",70802070802,19
"50766",71000061402,17
"50767",41000060502,22
"50768",102200030207,17
"50769",102100080601,17
"50770",160600010403,21
"50771",41000060301,23
"50772",50100060705,17
"50773",102200011304,18
"50774",140402001304,5
"50775",160203081303,16
"50776",140500040203,4
"50777",140401070808,10
"50778",102200010801,17
"50779",101800090903,16
"50780",101800120606,18
"50781",71200070106,25
"50782",41000111101,25
"50783",102300040501,22
"50784",20402030304,22
"50785",101800110206,12
"50786",20403010104,33
"50787",102200040401,19
"50788",20402030804,21
"50789",70900050304,21
"50790",102300010505,16
"50791",71200010202,22
"50792",160401030801,16
"50793",101800090810,17
"50794",71000061004,17
"50795",71200030107,27
"50796",41000030302,23
"50797",140401060102,10
"50798",50100061102,22
"50799",180101080908,17
"50800",40500011103,22
"50801",20502040101,19
"50802",41000120303,25
"50803",102200030302,18
"50804",71200040705,27
"50805",101800120703,18
"50806",40400010204,22
"50807",102300010504,14
"50808",20503040603,21
"50809",70802080501,17
"50810",102200010903,18
"50811",40500011009,22
"50812",20301050302,25
"50813",102300070101,14
"50814",20301050305,29
"50815",40500011105,22
"50816",41000030303,22
"50817",101800040109,5
"50818",140401050108,6
"50819",101800090901,16
"50820",140401071010,10
"50821",20503010802,22
"50822",50301030704,19
"50823",20401050703,23
"50824",160201010605,13
"50825",20402030603,19
"50826",71200070105,24
"50827",20503050601,21
"50828",160401070903,19
"50829",40500011305,23
"50830",20503040601,21
"50831",70801050502,20
"50832",40500011106,22
"50833",41000030401,22
"50834",140402001301,5
"50835",41100020404,22
"50836",160600071503,15
"50837",20502010406,17
"50838",101800110207,11
"50839",41000120305,25
"50840",50100060101,23
"50841",160101010201,6
"50842",41000090703,22
"50843",160401050601,17
"50844",50100051003,22
"50845",102200030301,18
"50846",20503010601,22
"50847",101800120701,17
"50848",41100020505,22
"50849",140401050107,6
"50850",71000040901,18
"50851",70802070805,19
"50852",40500011010,22
"50853",102200010902,18
"50854",160600071605,15
"50855",101800120604,20
"50856",70802051202,19
"50857",102100060801,16
"50858",70900050704,22
"50859",102100080304,17
"50860",160203061603,17
"50861",140401070208,7
"50862",50100060503,21
"50863",160101010404,6
"50864",180201160201,22
"50865",160600010203,20
"50866",140401071009,10
"50867",50301030405,20
"50868",41100010202,22
"50869",180101030101,21
"50870",41000090302,22
"50871",50301020505,20
"50872",101500030701,15
"50873",160401050604,17
"50874",102100011001,16
"50875",20503010301,22
"50876",41100010108,22
"50877",40500012003,21
"50878",40500012206,22
"50879",180101100102,20
"50880",160401070902,19
"50881",50301050301,22
"50882",160401050602,17
"50883",20503010401,19
"50884",102300050309,20
"50885",101800040104,7
"50886",140401080301,5
"50887",140401070105,6
"50888",180101080907,17
"50889",50301020604,19
"50890",20401050907,25
"50891",180800031003,22
"50892",160203080605,16
"50893",180101080902,17
"50894",160600071103,15
"50895",140401050205,7
"50896",41000100601,23
"50897",50100060703,18
"50898",70600060902,29
"50899",160201020404,18
"50900",102300010402,22
"50901",101800021003,8
"50902",102100010106,16
"50903",160101010402,6
"50904",101800091403,16
"50905",20503011002,22
"50906",40400010201,22
"50907",71200040404,27
"50908",160600010705,21
"50909",160201020406,18
"50910",180101100403,19
"50911",20502010503,17
"50912",102100060603,16
"50913",101800110301,8
"50914",40500010802,22
"50915",71000070201,14
"50916",160201020506,17
"50917",160401030803,16
"50918",180201250401,20
"50919",102100010603,17
"50920",40500012004,22
"50921",71000040902,18
"50922",41000030402,22
"50923",102300010306,21
"50924",50301050303,23
"50925",70600061003,29
"50926",20503010702,21
"50927",102200011307,17
"50928",20502010505,18
"50929",101800091404,17
"50930",160203080101,16
"50931",70802080404,18
"50932",102100100203,17
"50933",71200040802,25
"50934",20301050306,27
"50935",101800110902,16
"50936",70900060701,20
"50937",102200010904,18
"50938",101800110808,17
"50939",70900050705,21
"50940",140402000403,4
"50941",41100020501,21
"50942",71200040803,26
"50943",71200070103,23
"50944",70600051101,31
"50945",40400010601,26
"50946",70600060303,27
"50947",102300070211,14
"50948",20502010309,17
"50949",180201230602,19
"50950",160203061604,18
"50951",70802080403,18
"50952",102100010601,16
"50953",101800110204,11
"50954",70801050406,20
"50955",102200011305,18
"50956",71000040903,18
"50957",140401070106,7
"50958",40500012210,22
"50959",102100100202,17
"50960",50301030406,20
"50961",140401050203,7
"50962",101800040206,4
"50963",20301050402,28
"50964",70600060904,29
"50965",101800090503,19
"50966",101800090804,16
"50967",180800031004,21
"50968",40400010605,30
"50969",70801050303,18
"50970",41000060205,24
"50971",50301050302,23
"50972",70900050306,22
"50973",160401040406,17
"50974",41000090903,23
"50975",70900050503,21
"50976",180201040602,20
"50977",102100060604,16
"50978",70802051201,18
"50979",102200020303,17
"50980",20502010405,18
"50981",180201040601,19
"50982",180101080406,18
"50983",20503050602,21
"50984",140402000404,4
"50985",102300070210,14
"50986",160201010604,12
"50987",180201230706,22
"50988",101800021004,8
"50989",50301020602,20
"50990",160203081601,16
"50991",160203080703,16
"50992",70900050302,20
"50993",102200020605,16
"50994",180101100401,19
"50995",102100010105,16
"50996",70900050604,22
"50997",41000120204,23
"50998",41000030204,24
"50999",180201230310,19
"51000",41000090702,24
"51001",180201580402,23
"51002",70802080502,17
"51003",40500010803,22
"51004",140500040205,4
"51005",20503010502,21
"51006",102200040305,20
"51007",71200040403,26
"51008",41100020203,20
"51009",160501040602,22
"51010",180101080901,17
"51011",180101080408,18
"51012",20401050701,23
"51013",101800091401,16
"51014",70600061001,29
"51015",180201590202,23
"51016",101800040105,7
"51017",20301050301,25
"51018",40400010606,30
"51019",40500012601,22
"51020",70802080402,17
"51021",50100060702,18
"51022",50100060402,18
"51023",40500010804,22
"51024",50301020504,23
"51025",160501030507,23
"51026",102300010507,16
"51027",50301020506,20
"51028",71000040704,18
"51029",50301030403,20
"51030",70802080301,18
"51031",41000090902,23
"51032",102200010802,18
"51033",41000111405,25
"51034",101800120611,19
"51035",70900060603,20
"51036",180101100203,19
"51037",101800021104,8
"51038",160401030802,16
"51039",71000070202,15
"51040",180201230309,19
"51041",20502040104,19
"51042",102100100201,17
"51043",40400010203,22
"51044",102200011106,19
"51045",180101100103,20
"51046",101800090605,17
"51047",20502040105,19
"51048",70600060302,27
"51049",70801050306,19
"51050",70900060502,22
"51051",41000090301,24
"51052",102300010101,20
"51053",50301030404,20
"51054",140401080104,5
"51055",70802060201,22
"51056",160600010503,21
"51057",101800120607,20
"51058",102100010104,15
"51059",50100051004,22
"51060",20401060702,22
"51061",140401060101,11
"51062",180201150202,21
"51063",70600051202,28
"51064",160401050603,17
"51065",101800021105,8
"51066",101800040302,4
"51067",102200020603,16
"51068",41100020105,20
"51069",102100010301,17
"51070",180201230603,19
"51071",41100020602,22
"51072",160502030502,22
"51073",40500011107,23
"51074",101800040107,7
"51075",180201150104,20
"51076",101800090803,16
"51077",41000100602,23
"51078",160401030903,16
"51079",102200010605,18
"51080",160401040407,17
"51081",20503010303,22
"51082",41000090803,23
"51083",20503010304,23
"51084",160501030405,23
"51085",71000061102,18
"51086",180201040503,19
"51087",160203081802,16
"51088",70802051104,18
"51089",50100060502,20
"51090",70802051204,18
"51091",102200020604,16
"51092",180201230707,22
"51093",20401050702,25
"51094",20401050908,25
"51095",102100010304,17
"51096",160203081104,16
"51097",102100010804,17
"51098",70801050602,20
"51099",160101010301,6
"51100",102300010501,14
"51101",180201250402,20
"51102",71200030109,27
"51103",70801010102,29
"51104",41100030302,21
"51105",102100010903,16
"51106",70801030201,24
"51107",50301050203,23
"51108",20402030303,20
"51109",70600051102,29
"51110",50301030503,20
"51111",180201160202,20
"51112",180101030102,21
"51113",40500011403,21
"51114",20301050403,28
"51115",70600060301,25
"51116",102300031507,19
"51117",102200040303,20
"51118",101800110402,14
"51119",40500012209,22
"51120",70900050702,21
"51121",101800110904,16
"51122",160201020407,18
"51123",102200040103,15
"51124",102300010203,21
"51125",180201580404,20
"51126",41100010702,23
"51127",20403010103,32
"51128",140401050402,7
"51129",180201230406,16
"51130",70802080504,16
"51131",140401070807,10
"51132",180201230704,20
"51133",41100010601,23
"51134",101800090606,17
"51135",20503010801,20
"51136",102100060702,17
"51137",20502010506,19
"51138",160600010402,21
"51139",70600060903,30
"51140",70900050901,24
"51141",40500012001,22
"51142",71000061003,17
"51143",41000100502,24
"51144",102300050308,17
"51145",101800040205,4
"51146",180201580206,14
"51147",20402030202,20
"51148",140401050206,6
"51149",160600010704,21
"51150",50100060701,18
"51151",180201230308,17
"51152",20502040106,19
"51153",70802080505,16
"51154",160401050605,17
"51155",101500030504,15
"51156",20401060701,19
"51157",102100060703,16
"51158",180201210802,22
"51159",102200020601,15
"51160",102100060602,16
"51161",140401080107,5
"51162",101500030506,15
"51163",40500012201,22
"51164",41000030301,24
"51165",40500011001,22
"51166",180201210804,22
"51167",102100010303,17
"51168",50301030603,20
"51169",160201020202,15
"51170",140401070806,10
"51171",102300010503,15
"51172",102100010902,17
"51173",41100020604,23
"51174",70802070803,20
"51175",102200020305,16
"51176",20503010701,20
"51177",50301020603,20
"51178",20301050309,24
"51179",102100010101,15
"51180",71200070104,24
"51181",102100010802,18
"51182",140401050904,8
"51183",70600061005,29
"51184",70900050501,21
"51185",20402030207,20
"51186",50301030401,20
"51187",101800090805,17
"51188",160401050902,17
"51189",20502040402,19
"51190",70900060504,19
"51191",102100010302,17
"51192",160600010206,20
"51193",41000090701,24
"51194",180201230601,17
"51195",70900050902,27
"51196",41000111002,25
"51197",41000120606,25
"51198",20402030302,19
"51199",160401070904,19
"51200",180201230405,16
"51201",180201230404,16
"51202",160203081916,16
"51203",50100030908,23
"51204",71200070101,24
"51205",41000060203,23
"51206",20502010310,17
"51207",140401050505,7
"51208",180201040504,16
"51209",20301050401,30
"51210",20503010305,23
"51211",101800021304,8
"51212",41100020603,22
"51213",70900060501,19
"51214",71000060804,14
"51215",70802051102,17
"51216",101800021201,8
"51217",20503010302,22
"51218",160401030804,16
"51219",40500010801,22
"51220",160600010209,20
"51221",160201020305,18
"51222",102100080501,18
"51223",102300010401,22
"51224",20502010202,19
"51225",70802060102,21
"51226",160401050703,17
"51227",180201230402,14
"51228",160203080702,16
"51229",20503010402,21
"51230",71200030106,25
"51231",102200010602,18
"51232",41000090804,24
"51233",102200010803,18
"51234",41000060204,24
"51235",40500010807,23
"51236",101500030304,16
"51237",20503010403,21
"51238",70802051504,18
"51239",140401080302,5
"51240",140401070804,9
"51241",70900050502,18
"51242",71200040506,27
"51243",50100050801,22
"51244",20401050903,24
"51245",101500030501,16
"51246",70900050703,22
"51247",40500010805,22
"51248",102300070209,13
"51249",102200040301,19
"51250",40400010207,22
"51251",160501040702,22
"51252",160600010600,21
"51253",160401050701,17
"51254",160501040703,22
"51255",160600071102,15
"51256",140401050201,6
"51257",71000040703,18
"51258",160501040704,22
"51259",180101080905,17
"51260",71200040402,24
"51261",102200010601,17
"51262",20401060703,20
"51263",180101080407,16
"51264",40500010806,22
"51265",71000061203,17
"51266",70600061006,28
"51267",101800090502,21
"51268",50100060305,19
"51269",20301040302,27
"51270",70600051004,28
"51271",140401050506,8
"51272",20301050404,28
"51273",71000060806,17
"51274",101500030507,14
"51275",41000010303,24
"51276",71000040905,18
"51277",160501040705,22
"51278",160203080103,16
"51279",180201230703,20
"51280",102100060701,16
"51281",101800110303,11
"51282",70802080401,17
"51283",41100010203,22
"51284",101800021005,8
"51285",70801050304,19
"51286",41000060202,24
"51287",140401050504,7
"51288",140402001305,5
"51289",70600060409,27
"51290",20402030205,20
"51291",20301040301,27
"51292",160201010601,11
"51293",102100060601,16
"51294",101800040301,4
"51295",20502010407,18
"51296",101800110302,9
"51297",102100010803,18
"51298",140401070402,7
"51299",160401030702,16
"51300",101800021203,8
"51301",20402030305,20
"51302",102200010606,18
"51303",41000020301,24
"51304",70802050805,17
"51305",140402000501,4
"51306",71200040801,24
"51307",102100060508,16
"51308",101800100712,10
"51309",160201020306,18
"51310",160401050901,17
"51311",101800040110,5
"51312",50301020404,20
"51313",70802070801,19
"51314",180101080409,17
"51315",20503010503,22
"51316",160401010605,15
"51317",102300010103,21
"51318",102100010901,17
"51319",101800090504,19
"51320",20502010703,16
"51321",41100030303,21
"51322",180201230102,19
"51323",101800110403,14
"51324",70900050701,21
"51325",180201040502,16
"51326",180101080405,18
"51327",20301050107,25
"51328",41100040101,20
"51329",102100080402,18
"51330",50301050201,23
"51331",160201020205,17
"51332",50100060306,19
"51333",102200040101,16
"51334",41000100504,23
"51335",41000100505,24
"51336",40500010808,23
"51337",102300070208,13
"51338",160101010501,8
"51339",20301050308,25
"51340",101800040303,4
"51341",20402030103,19
"51342",140401050202,6
"51343",70801050405,19
"51344",70600050902,27
"51345",160203081603,16
"51346",102300070207,13
"51347",102100060409,16
"51348",20502040404,19
"51349",41000030106,24
"51350",180800031204,22
"51351",70900060702,19
"51352",70802060101,21
"51353",41100020504,22
"51354",102100010801,18
"51355",180201230502,15
"51356",71200070102,23
"51357",41100040102,20
"51358",140402001306,5
"51359",140402000405,5
"51360",102300040407,22
"51361",160401010606,15
"51362",50301020601,20
"51363",160201020601,18
"51364",102100080401,18
"51365",70900050403,18
"51366",160201020604,17
"51367",40500010701,23
"51368",50100060301,18
"51369",180101030501,20
"51370",180201150204,21
"51371",180201040501,19
"51372",50100050802,24
"51373",180800031101,22
"51374",40400010202,21
"51375",50100030906,23
"51376",40400010602,30
"51377",40400010208,22
"51378",140401030110,8
"51379",160401081003,22
"51380",70802050808,18
"51381",50301020405,19
"51382",160401030701,16
"51383",102200040105,15
"51384",140401050704,7
"51385",160101010302,6
"51386",180800031301,22
"51387",180201230506,17
"51388",102300070206,13
"51389",70900060703,19
"51390",101500030702,15
"51391",50100051005,24
"51392",102300031506,18
"51393",160201010603,11
"51394",71000060805,13
"51395",20502010408,19
"51396",70801050601,19
"51397",102300050307,17
"51398",101800021302,8
"51399",70900060607,19
"51400",70600060410,28
"51401",41000120301,24
"51402",70900050408,18
"51403",102200010608,18
"51404",41100020601,22
"51405",20402030203,20
"51406",101800021202,8
"51407",20502010706,16
"51408",160203080102,16
"51409",180201150201,21
"51410",160203081701,16
"51411",20301050106,25
"51412",140401080108,5
"51413",101500030303,16
"51414",102200011105,19
"51415",180101030103,21
"51416",102200010603,18
"51417",70801021003,24
"51418",160600082500,17
"51419",102300010502,14
"51420",50100060501,19
"51421",101800090802,16
"51422",50301050202,23
"51423",102100010202,16
"51424",40500012308,21
"51425",102100010201,15
"51426",20401050905,24
"51427",70600060804,29
"51428",101800040108,6
"51429",180800031103,22
"51430",20401050604,22
"51431",71200040504,23
"51432",101800110401,15
"51433",101500030505,15
"51434",160401030704,16
"51435",70900050706,24
"51436",50301020501,23
"51437",160201020603,18
"51438",41000100705,24
"51439",140401050207,6
"51440",70802051503,19
"51441",102200010502,17
"51442",102200020204,17
"51443",140402001307,5
"51444",180201230503,16
"51445",20502040403,19
"51446",70802050803,16
"51447",41100020106,20
"51448",140401050403,6
"51449",160501030502,23
"51450",101800110903,17
"51451",70900050201,19
"51452",41000090904,24
"51453",180101080803,17
"51454",20401050906,24
"51455",41000010307,24
"51456",40500011304,22
"51457",20401060811,21
"51458",160401050702,17
"51459",140401080106,5
"51460",102300040406,21
"51461",70900060605,19
"51462",70802050804,18
"51463",160600010703,21
"51464",20301040401,28
"51465",40500012603,21
"51466",70600061007,29
"51467",71000061002,17
"51468",102200020304,18
"51469",20502010507,18
"51470",20301040303,32
"51471",40500010809,23
"51472",70801050402,19
"51473",71000060702,17
"51474",40500011302,21
"51475",101800090508,21
"51476",102300010102,20
"51477",101800090801,16
"51478",180800031102,20
"51479",140402001303,8
"51480",160203081914,16
"51481",180201230705,21
"51482",101800090509,20
"51483",20301050310,24
"51484",160203081605,16
"51485",160201020201,15
"51486",101800040402,8
"51487",70900050404,18
"51488",20301050405,27
"51489",50100030909,24
"51490",101800090505,21
"51491",71000060401,14
"51492",40500012602,21
"51493",180101080301,18
"51494",160501040601,22
"51495",160401011203,15
"51496",41100030301,21
"51497",102200020301,19
"51498",20301050505,27
"51499",70600060404,24
"51500",70600050901,24
"51501",71000060904,17
"51502",102200011104,19
"51503",102200010604,18
"51504",50100051002,24
"51505",40500010703,23
"51506",70802051101,18
"51507",20503010102,19
"51508",180201040303,15
"51509",160401030904,16
"51510",102200040302,19
"51511",102100060405,16
"51512",180201220102,17
"51513",20503010404,21
"51514",41100040104,20
"51515",160401050606,17
"51516",160600010401,21
"51517",70600060803,29
"51518",41000010306,24
"51519",160203080104,16
"51520",102100080303,18
"51521",20503010103,22
"51522",102300050306,16
"51523",102100080204,17
"51524",71200061203,22
"51525",102300040303,21
"51526",160401050607,17
"51527",160600071603,15
"51528",41100020104,20
"51529",140401070401,7
"51530",70801050404,19
"51531",160401011206,15
"51532",160203080105,16
"51533",102200011103,18
"51534",180101030205,21
"51535",50301020502,23
"51536",71000060605,14
"51537",20301040304,32
"51538",160501040701,22
"51539",70802070804,19
"51540",41000030202,24
"51541",101800021007,9
"51542",20503011001,22
"51543",41000030203,24
"51544",101500030305,16
"51545",140401070805,10
"51546",41000060201,23
"51547",70802051302,21
"51548",140402000407,4
"51549",41000010304,24
"51550",160203081801,16
"51551",140401050501,7
"51552",101500030302,16
"51553",160600071101,15
"51554",71000061201,16
"51555",70600060405,24
"51556",70802051105,19
"51557",20503010406,23
"51558",160600010504,21
"51559",20502010508,18
"51560",20503010405,22
"51561",40500010702,24
"51562",160401050705,17
"51563",101800110102,10
"51564",70600051201,28
"51565",160401010601,15
"51566",140401080304,5
"51567",180201150203,21
"51568",102100010407,17
"51569",180201230508,17
"51570",101800090506,21
"51571",102100010203,17
"51572",102200020302,18
"51573",70802070905,18
"51574",140401030108,8
"51575",40500010103,24
"51576",101800090602,17
"51577",40500011303,22
"51578",102100060406,17
"51579",180101100101,20
"51580",41100020605,23
"51581",70802070702,18
"51582",102200040106,18
"51583",180201230501,15
"51584",140402001302,6
"51585",50100051001,24
"51586",71000060402,13
"51587",40500012306,21
"51588",102200010607,18
"51589",71000040701,17
"51590",180201210705,22
"51591",160201020303,17
"51592",41000020303,24
"51593",101500030405,13
"51594",20502040201,19
"51595",140402001308,5
"51596",70801050403,19
"51597",70801050302,19
"51598",180201580205,18
"51599",102100010404,15
"51600",102200020402,16
"51601",102200040102,16
"51602",41100040103,20
"51603",71000061101,17
"51604",20401060602,19
"51605",160600010207,20
"51606",70802051301,21
"51607",140402000601,4
"51608",41000010301,24
"51609",20402030301,20
"51610",101800090507,21
"51611",180101100202,19
"51612",140401030109,8
"51613",70801050301,19
"51614",70801020906,23
"51615",20503010101,19
"51616",41000060105,24
"51617",180101100201,19
"51618",70900060101,19
"51619",160401081004,22
"51620",20301050311,25
"51621",180201580303,11
"51622",180101080801,17
"51623",160401050704,17
"51624",101800110905,20
"51625",20503010202,21
"51626",20502010701,19
"51627",41100010703,23
"51628",20502010201,19
"51629",70600050405,27
"51630",20502040302,21
"51631",180201230504,15
"51632",140402000502,4
"51633",102300010104,21
"51634",20401050902,25
"51635",102200010501,17
"51636",102200020201,20
"51637",160600010702,21
"51638",180201230505,15
"51639",71200061204,23
"51640",140402000406,4
"51641",180201220101,17
"51642",70900050203,21
"51643",50100030702,24
"51644",40400010105,25
"51645",20401050904,24
"51646",20402030204,20
"51647",102200020504,16
"51648",40500011402,22
"51649",101800090402,20
"51650",70900060608,19
"51651",20401060807,19
"51652",20301050312,25
"51653",101800040403,8
"51654",71200030105,24
"51655",140401070404,7
"51656",20502010707,18
"51657",101800040305,5
"51658",102300050305,16
"51659",180201230401,16
"51660",41000010308,24
"51661",41000010309,24
"51662",41000100706,24
"51663",41000100603,23
"51664",101800021008,9
